city,local,coaqi,no2aqi,o3aqi,pm10aqi,pm25aqi,so2aqi,AQI
Meerut,2020-10-27T18:45:00+05:30,332.9411765,1.5,3.18,287,186.6666667,36.625,332.9411765
Meerut,2020-10-27T19:00:00+05:30,342.3529412,18.125,3.06,287,186.6666667,37.25,342.3529412
Meerut,2020-10-27T19:15:00+05:30,347.0588235,8.75,3.1,287,186.6666667,39.125,347.0588235
Meerut,2020-10-27T19:45:00+05:30,402.3529412,16.875,3.76,287,266.6666667,46.5,402.3529412
Meerut,2020-10-27T20:00:00+05:30,396.4705882,11.75,4.55,287,266.6666667,52.625,396.4705882
Meerut,2020-10-27T20:30:00+05:30,425.8823529,15.5,4.35,287,266.6666667,56,425.8823529
Meerut,2020-10-27T20:45:00+05:30,408.2352941,44.125,4.92,287,307.6923077,55.5,408.2352941
Meerut,2020-10-27T21:00:00+05:30,375.8823529,36.375,5.25,287,307.6923077,49.625,375.8823529
Meerut,2020-10-27T21:15:00+05:30,352.3529412,27.25,3.04,287,307.6923077,42.25,352.3529412
Meerut,2020-10-27T21:30:00+05:30,335.2941176,36,3.14,287,307.6923077,43.375,335.2941176
Meerut,2020-10-27T22:30:00+05:30,278.5714286,35.125,3.31,287,300.7692308,39,300.7692308
Meerut,2020-10-27T23:30:00+05:30,222.8571429,33.5,4.02,287,253.3333333,38.25,287
Meerut,2020-10-28T01:00:00+05:30,137.5,35.625,40.28,287,213.3333333,36.625,287
Meerut,2020-10-28T01:30:00+05:30,135,32.375,51.2,287,213.3333333,39,287
Meerut,2020-10-28T01:45:00+05:30,137.5,32.75,51.12,287,233.3333333,40.5,287
Meerut,2020-10-28T02:00:00+05:30,141.25,28,46.37,287,233.3333333,42.75,287
Meerut,2020-10-28T02:30:00+05:30,150,16.875,40.55,287,233.3333333,53.125,287
Meerut,2020-10-28T03:00:00+05:30,161.25,20.25,39.91,287,308.4615385,60.875,308.4615385
Meerut,2020-10-28T03:30:00+05:30,172.5,20.375,32.73,287,308.4615385,61.375,308.4615385
Meerut,2020-10-28T07:15:00+05:30,172.5,20.375,4.86,287,353.8461538,61.375,353.8461538
Meerut,2020-10-28T07:45:00+05:30,255.7142857,32.375,6.53,287,379.2307692,32.375,379.2307692
Meerut,2020-10-28T11:15:00+05:30,225.7142857,10.875,179.9264706,287,384.6153846,45.25,384.6153846
Meerut,2020-10-28T11:45:00+05:30,202.8571429,11.875,205.475,287,366.9230769,40,366.9230769
Meerut,2020-10-28T12:00:00+05:30,185,7.625,229.775,287,366.9230769,38.25,366.9230769
Meerut,2020-10-28T12:30:00+05:30,152.5,9,228.95,287,366.9230769,35,366.9230769
Meerut,2020-10-28T12:45:00+05:30,126.25,12.5,202.525,287,276.6666667,33.625,287
Meerut,2020-10-28T13:15:00+05:30,117.5,1.75,196.3823529,287,276.6666667,31.875,287
Meerut,2020-10-28T13:30:00+05:30,116.25,12,199.5,287,276.6666667,30.5,287
Meerut,2020-10-28T15:45:00+05:30,146.25,7.625,197.8235294,287,86.66666667,28.75,287
Meerut,2020-10-28T16:15:00+05:30,145,6.875,185.1176471,287,86.66666667,29.625,287
Meerut,2020-10-28T16:45:00+05:30,165,8,172.5147059,287,81.66666667,29.125,287
Delhi,2020-10-26T04:30:00+05:30,435.2941176,57.75,10.5,210,337.6923077,15.75,435.2941176
Delhi,2020-10-26T05:00:00+05:30,458.8235294,62,10.3,201,367.6923077,17.25,458.8235294
Delhi,2020-10-26T06:00:00+05:30,541.1764706,83.375,11.8,201,335.3846154,22.125,541.1764706
Delhi,2020-10-26T06:30:00+05:30,405.8823529,68.375,11.6,201,335.3846154,16,405.8823529
Delhi,2020-10-26T07:00:00+05:30,429.4117647,67.25,11.8,196,339.2307692,17.625,429.4117647
Delhi,2020-10-26T07:30:00+05:30,400,73.625,11.3,196,339.2307692,14.125,400
Delhi,2020-10-26T09:30:00+05:30,376.4705882,194.8,13,267,354.6153846,13.5,376.4705882
Delhi,2020-10-26T12:00:00+05:30,257.1428571,96.875,136.7647059,361.25,396.9230769,44,396.9230769
Delhi,2020-10-26T19:00:00+05:30,388.2352941,128.9,8.3,184.6666667,156.6666667,39,388.2352941
Delhi,2020-10-26T19:30:00+05:30,400,122.8,9,184.6666667,156.6666667,50.375,400
Delhi,2020-10-26T20:00:00+05:30,382.3529412,114.5,8.8,224,233.3333333,44.375,382.3529412
Delhi,2020-10-26T20:15:00+05:30,376.4705882,119.1,8.9,224,233.3333333,50.75,376.4705882
Delhi,2020-10-26T20:30:00+05:30,382.3529412,114,9.2,224,233.3333333,53.375,382.3529412
Delhi,2020-10-26T21:45:00+05:30,364.7058824,115.8,8.6,213,260,53.875,364.7058824
Delhi,2020-10-26T22:45:00+05:30,347.0588235,115.8,9,218,296.6666667,53.875,347.0588235
Delhi,2020-10-27T00:15:00+05:30,300,89.875,8.4,240,330.7692308,9.375,330.7692308
Delhi,2020-10-27T01:00:00+05:30,311.7647059,88.125,8.4,278,376.1538462,9.25,376.1538462
Delhi,2020-10-27T01:15:00+05:30,300,80.875,8.4,278,376.1538462,7.75,376.1538462
Delhi,2020-10-27T03:15:00+05:30,300,86.25,9.3,283,388.4615385,2.25,388.4615385
Delhi,2020-10-27T04:00:00+05:30,257.1428571,77,10.1,266,386.9230769,2.625,386.9230769
Delhi,2020-10-27T05:00:00+05:30,271.4285714,74.625,8.5,270,392.3076923,6.375,392.3076923
Delhi,2020-10-27T06:00:00+05:30,285.7142857,70.625,8.8,293,390,12.5,390
Delhi,2020-10-27T07:45:00+05:30,271.4285714,68.375,9.5,283,378.4615385,14.375,378.4615385
Delhi,2020-10-27T11:15:00+05:30,228.5714286,44.75,150.4411765,266,342.3076923,35.625,342.3076923
Delhi,2020-10-27T12:15:00+05:30,187.5,34.75,172.0588235,274,341.5384615,36.625,341.5384615
Delhi,2020-10-27T13:00:00+05:30,175,29.125,172.3529412,212,313.8461538,29,313.8461538
Delhi,2020-10-27T18:00:00+05:30,285.7142857,124.9,8.9,148,93.33333333,28.5,285.7142857
Delhi,2020-10-27T18:45:00+05:30,376.4705882,127.5,8.8,148,93.33333333,39,376.4705882
Delhi,2020-10-27T19:00:00+05:30,388.2352941,119.7,8.4,181.3333333,146.6666667,40.25,388.2352941
Delhi,2020-10-27T19:15:00+05:30,400,120.1,8.3,181.3333333,146.6666667,45.5,400
Delhi,2020-10-27T19:30:00+05:30,435.2941176,128,8.7,181.3333333,146.6666667,50.875,435.2941176
Delhi,2020-10-27T20:00:00+05:30,458.8235294,121,8.8,206,206.6666667,55.625,458.8235294
Delhi,2020-10-27T20:30:00+05:30,447.0588235,124.9,8.6,206,206.6666667,62.25,447.0588235
Delhi,2020-10-27T20:45:00+05:30,470.5882353,123.8,8.7,206,206.6666667,67,470.5882353
Delhi,2020-10-27T21:00:00+05:30,488.2352941,120.7,9.1,266,310.7692308,72.625,488.2352941
Delhi,2020-10-27T21:15:00+05:30,488.2352941,126.9,8.6,266,310.7692308,74.875,488.2352941
Delhi,2020-10-27T22:15:00+05:30,494.1176471,116.9,8.6,268,315.3846154,81.75,494.1176471
Delhi,2020-10-27T23:00:00+05:30,500,104.4,9.9,255,306.9230769,43.25,500
Delhi,2020-10-28T00:30:00+05:30,476.4705882,109.8,11.3,255,306.1538462,26.375,476.4705882
Delhi,2020-10-28T00:45:00+05:30,429.4117647,98.25,10.8,255,306.1538462,23.25,429.4117647
Delhi,2020-10-28T02:15:00+05:30,405.8823529,91.375,8.5,189.3333333,293.3333333,20.625,405.8823529
Delhi,2020-10-28T02:45:00+05:30,376.4705882,97.75,8.9,189.3333333,293.3333333,22.875,376.4705882
Delhi,2020-10-28T03:15:00+05:30,341.1764706,86.875,7.7,192.6666667,301.5384615,21.625,341.1764706
Delhi,2020-10-28T05:30:00+05:30,300,77.75,8.5,230,337.6923077,5.875,337.6923077
Delhi,2020-10-28T11:00:00+05:30,228.5714286,86.5,61.6,276,345.3846154,19.375,345.3846154
Delhi,2020-10-28T12:15:00+05:30,228.5714286,46.375,170.1470588,248,329.2307692,27.625,329.2307692
Delhi,2020-10-28T13:00:00+05:30,242.8571429,45.625,234.5,230,323.0769231,32.75,323.0769231
Delhi,2020-10-28T13:15:00+05:30,242.8571429,47.375,282.5,230,323.0769231,31.5,323.0769231
Delhi,2020-10-28T15:30:00+05:30,214.2857143,48.75,245.25,261,337.6923077,25.125,337.6923077
Delhi,2020-10-28T16:00:00+05:30,228.5714286,72.625,171.1764706,211,329.2307692,21.625,329.2307692
Bengaluru,2020-10-26T04:45:00+05:30,0.92,72.625,32.93,58,75,11.125,75
Bengaluru,2020-10-26T05:15:00+05:30,0.95,72.625,34.69,58,75,10.5,75
Bengaluru,2020-10-26T06:00:00+05:30,0.98,72.625,33.91,61,80,10.5,80
Bengaluru,2020-10-26T06:15:00+05:30,0.99,72.625,32.34,61,80,10.5,80
Bengaluru,2020-10-26T06:30:00+05:30,0.99,72.625,31.75,61,80,14.5,80
Bengaluru,2020-10-26T07:15:00+05:30,1.035,72.625,28.62,72,106.6666667,15,106.6666667
Bengaluru,2020-10-26T08:00:00+05:30,1.025,72.625,21.76,101.3333333,180,16.625,180
Bengaluru,2020-10-26T08:45:00+05:30,0.76,72.625,24.3,96,123.3333333,15.75,123.3333333
Bengaluru,2020-10-26T18:45:00+05:30,0.12,72.625,32.93,110.6666667,136.6666667,11.125,136.6666667
Bengaluru,2020-10-26T19:30:00+05:30,0.115,72.625,33.32,110.6666667,136.6666667,9.125,136.6666667
Bengaluru,2020-10-26T20:15:00+05:30,0.115,72.625,32.34,116,116.6666667,11.5,116.6666667
Bengaluru,2020-10-26T20:30:00+05:30,0.115,72.625,33.12,116,116.6666667,11.5,116.6666667
Bengaluru,2020-10-26T21:00:00+05:30,0.115,72.625,32.34,112.6666667,153.3333333,10.5,153.3333333
Bengaluru,2020-10-26T22:00:00+05:30,0.115,72.625,30.77,114,130,11.5,130
Bengaluru,2020-10-26T23:00:00+05:30,0.115,72.625,23.13,103.3333333,98.33333333,13,103.3333333
Bengaluru,2020-10-27T00:15:00+05:30,0.115,72.625,22.34,102.6666667,130,13,130
Bengaluru,2020-10-27T01:15:00+05:30,0.115,72.625,19.21,92,123.3333333,10.875,123.3333333
Bengaluru,2020-10-27T01:30:00+05:30,0.115,72.625,18.82,92,123.3333333,11.125,123.3333333
Bengaluru,2020-10-27T03:30:00+05:30,0.115,72.625,12.54,95,140,7.875,140
Bengaluru,2020-10-27T04:15:00+05:30,0.115,72.625,10.98,96,130,5.125,130
Bengaluru,2020-10-27T05:00:00+05:30,0.115,72.625,19.01,104.6666667,143.3333333,5.5,143.3333333
Bengaluru,2020-10-27T06:30:00+05:30,0.115,72.625,25.87,101.3333333,156.6666667,12.25,156.6666667
Bengaluru,2020-10-27T07:45:00+05:30,0.55,72.625,18.23,116.6666667,213.3333333,8.375,213.3333333
Bengaluru,2020-10-27T11:30:00+05:30,0.41,72.625,3.92,118,126.6666667,5.625,126.6666667
Bengaluru,2020-10-27T12:30:00+05:30,0.44,72.625,6.27,107.3333333,130,6.25,130
Bengaluru,2020-10-27T13:15:00+05:30,0.55,72.625,10.39,107.3333333,130,8.25,130
Bengaluru,2020-10-27T18:00:00+05:30,0.715,72.625,32.14,122,130,11.5,130
Bengaluru,2020-10-27T18:30:00+05:30,0.67,72.625,32.54,122,130,10.625,130
Bengaluru,2020-10-27T19:00:00+05:30,0.6,72.625,32.14,121.3333333,146.6666667,9.25,146.6666667
Bengaluru,2020-10-27T19:45:00+05:30,0.635,72.625,32.73,121.3333333,146.6666667,10,146.6666667
Bengaluru,2020-10-27T20:00:00+05:30,0.625,72.625,32.73,122,156.6666667,9.75,156.6666667
Bengaluru,2020-10-27T20:15:00+05:30,0.645,72.625,32.54,122,156.6666667,10.125,156.6666667
Bengaluru,2020-10-27T21:00:00+05:30,0.715,72.625,30.38,133.3333333,190,11.375,190
Bengaluru,2020-10-27T21:15:00+05:30,0.725,72.625,30.97,133.3333333,190,11.625,190
Bengaluru,2020-10-27T22:30:00+05:30,0.76,72.625,26.07,120,156.6666667,12.375,156.6666667
Bengaluru,2020-10-27T23:30:00+05:30,0.705,72.625,24.11,104.6666667,130,11.25,130
Bengaluru,2020-10-28T00:45:00+05:30,0.795,72.625,18.23,103.3333333,120,13,120
Bengaluru,2020-10-28T01:30:00+05:30,0.78,72.625,16.46,90,110,12.625,110
Bengaluru,2020-10-28T03:00:00+05:30,0.615,72.625,16.46,82,95,9.5,95
Bengaluru,2020-10-28T03:15:00+05:30,0.54,72.625,16.46,82,95,8.125,95
Bengaluru,2020-10-28T06:00:00+05:30,0.54,72.625,28.22,85,116.6666667,8.125,116.6666667
Bengaluru,2020-10-28T07:15:00+05:30,0.625,72.625,24.3,100.6666667,156.6666667,9.75,156.6666667
Bengaluru,2020-10-28T11:15:00+05:30,0.565,72.625,11.17,107.3333333,96.66666667,8.625,107.3333333
Bengaluru,2020-10-28T11:30:00+05:30,0.54,72.625,7.64,107.3333333,96.66666667,8.125,107.3333333
Bengaluru,2020-10-28T11:45:00+05:30,0.49,72.625,7.64,94,88.33333333,7.125,94
Bengaluru,2020-10-28T12:30:00+05:30,0.53,72.625,5.49,94,88.33333333,8,94
Bengaluru,2020-10-28T12:45:00+05:30,0.53,72.625,5.49,84,75,8,84
Bengaluru,2020-10-28T13:15:00+05:30,0.585,72.625,21.95,84,75,8.875,84
Bengaluru,2020-10-28T15:30:00+05:30,0.67,69.375,10.78,95,88.33333333,10.625,95
Ernakulam,2020-10-26T04:45:00+05:30,306.4705882,4.275,10.78,47.88,44.53333333,2.3875,306.4705882
Ernakulam,2020-10-26T05:30:00+05:30,306.4705882,4.275,10.78,47,40,2.3875,306.4705882
Ernakulam,2020-10-26T06:00:00+05:30,307.0588235,4.275,10.78,47,30,2.375,307.0588235
Ernakulam,2020-10-26T06:15:00+05:30,307.0588235,4.275,10.78,47,30,2.375,307.0588235
Ernakulam,2020-10-26T06:45:00+05:30,307.0588235,4.275,10.78,48.14,32.45,2.375,307.0588235
Ernakulam,2020-10-26T07:30:00+05:30,307.0588235,4.275,10.78,57,56.66666667,2.375,307.0588235
Ernakulam,2020-10-26T08:00:00+05:30,307.0588235,4.275,10.78,56,40,2.375,307.0588235
Ernakulam,2020-10-26T09:00:00+05:30,307.0588235,4.275,10.78,26,13.33333333,2.375,307.0588235
Ernakulam,2020-10-26T09:45:00+05:30,307.6470588,4.275,10.78,25.19,13.01666667,2.3625,307.6470588
Ernakulam,2020-10-26T19:15:00+05:30,307.6470588,1.5125,10.78,37,15,2.375,307.6470588
Ernakulam,2020-10-26T20:00:00+05:30,308.2352941,1.5125,10.78,29,8.333333333,2.3875,308.2352941
Ernakulam,2020-10-26T20:15:00+05:30,308.2352941,1.5125,10.78,29,8.333333333,2.425,308.2352941
Ernakulam,2020-10-26T20:30:00+05:30,308.8235294,1.5125,10.78,29,8.333333333,2.375,308.8235294
Ernakulam,2020-10-26T21:00:00+05:30,308.8235294,1.5125,10.78,32,10,2.375,308.8235294
Ernakulam,2020-10-26T22:00:00+05:30,308.8235294,1.5125,10.78,23,6.666666667,2.2625,308.8235294
Ernakulam,2020-10-26T23:00:00+05:30,308.8235294,1.5125,10.78,12,0,2.35,308.8235294
Ernakulam,2020-10-27T00:30:00+05:30,307.6470588,1.5125,10.78,16,0,2.3875,307.6470588
Ernakulam,2020-10-27T01:15:00+05:30,300,1.5125,10.78,26,5,2.3875,300
Ernakulam,2020-10-27T01:30:00+05:30,292.8571429,1.5125,10.78,26,5,2.35,292.8571429
Ernakulam,2020-10-27T03:30:00+05:30,264.2857143,1.5125,10.78,50,38.33333333,2.4125,264.2857143
Ernakulam,2020-10-27T04:15:00+05:30,261.4285714,1.5125,10.78,43,30,2.3875,261.4285714
Ernakulam,2020-10-27T05:30:00+05:30,257.1428571,1.5125,10.78,33,16.66666667,2.3875,257.1428571
Ernakulam,2020-10-27T06:30:00+05:30,254.2857143,1.5125,10.78,15,10,2.3625,254.2857143
Ernakulam,2020-10-27T08:00:00+05:30,254.2857143,1.5125,10.78,37,20,2.375,254.2857143
Ernakulam,2020-10-27T11:30:00+05:30,282.8571429,1.5125,10.78,36,21.66666667,2.3625,282.8571429
Ernakulam,2020-10-27T12:30:00+05:30,285.7142857,2.95,10.78,31,15,2.4125,285.7142857
Ernakulam,2020-10-27T13:15:00+05:30,285.7142857,2.95,10.78,27,6.666666667,2.375,285.7142857
Ernakulam,2020-10-27T18:15:00+05:30,281.4285714,2.95,10.78,28,0,2.3875,281.4285714
Ernakulam,2020-10-27T18:45:00+05:30,284.2857143,2.95,10.78,29.26,1.05,2.3875,284.2857143
Ernakulam,2020-10-27T19:00:00+05:30,285.7142857,2.95,10.78,39,8.333333333,2.375,285.7142857
Ernakulam,2020-10-27T19:15:00+05:30,285.7142857,2.95,10.78,39,8.333333333,2.3625,285.7142857
Ernakulam,2020-10-27T19:45:00+05:30,288.5714286,2.95,10.78,38.77,8.333333333,2.3875,288.5714286
Ernakulam,2020-10-27T20:00:00+05:30,290,2.95,10.78,37,8.333333333,2.375,290
Ernakulam,2020-10-27T20:30:00+05:30,291.4285714,2.95,10.78,37,8.333333333,2.3625,291.4285714
Ernakulam,2020-10-27T20:45:00+05:30,292.8571429,2.95,10.78,37.22,8.333333333,2.375,292.8571429
Ernakulam,2020-10-27T21:00:00+05:30,292.8571429,2.95,10.78,39,8.333333333,2.375,292.8571429
Ernakulam,2020-10-27T21:15:00+05:30,291.4285714,2.95,10.78,39,8.333333333,2.3875,291.4285714
Ernakulam,2020-10-27T21:30:00+05:30,291.4285714,2.95,10.78,39,8.333333333,2.35,291.4285714
Ernakulam,2020-10-27T22:30:00+05:30,291.4285714,2.95,10.78,43,26.66666667,2.375,291.4285714
Ernakulam,2020-10-27T23:30:00+05:30,288.5714286,2.95,10.78,31,35,2.3625,288.5714286
Ernakulam,2020-10-28T00:45:00+05:30,282.8571429,2.95,10.78,34.22,38.53333333,2.4,282.8571429
Ernakulam,2020-10-28T01:00:00+05:30,281.4285714,2.95,10.78,36,28.33333333,2.4,281.4285714
Ernakulam,2020-10-28T01:30:00+05:30,280,2.95,10.78,36,28.33333333,2.375,280
Ernakulam,2020-10-28T01:45:00+05:30,278.5714286,2.95,10.78,37.7,30.85,2.375,278.5714286
Ernakulam,2020-10-28T02:00:00+05:30,278.5714286,2.95,10.78,51,48.33333333,2.375,278.5714286
Ernakulam,2020-10-28T02:30:00+05:30,277.1428571,2.95,10.78,51,48.33333333,2.4,277.1428571
Ernakulam,2020-10-28T03:00:00+05:30,275.7142857,2.95,10.78,44,45,2.3875,275.7142857
Ernakulam,2020-10-28T03:30:00+05:30,275.7142857,2.95,10.78,44,45,2.3875,275.7142857
Ernakulam,2020-10-28T07:15:00+05:30,271.4285714,2.95,10.78,56,40,2.35,271.4285714
Ernakulam,2020-10-28T07:45:00+05:30,274.2857143,2.95,10.78,56.56,40.83333333,2.3625,274.2857143
Ernakulam,2020-10-28T11:15:00+05:30,292.8571429,4.3375,10.78,49,13.33333333,2.3625,292.8571429
Ernakulam,2020-10-28T11:30:00+05:30,294.2857143,4.3375,10.78,49,13.33333333,2.375,294.2857143
Ernakulam,2020-10-28T12:00:00+05:30,294.2857143,4.3375,10.78,45,18.33333333,2.3875,294.2857143
Ernakulam,2020-10-28T12:30:00+05:30,295.7142857,4.3375,10.78,45,18.33333333,2.3875,295.7142857
Khanna,2020-10-26T04:30:00+05:30,0.14,16.3,37.24,113.6,95.16666667,11.6625,113.6
Khanna,2020-10-26T05:15:00+05:30,0.1,16.975,24.16,116.3733333,74.56666667,12.4875,116.3733333
Khanna,2020-10-26T06:00:00+05:30,0.09,17.35,23.56,116.4066667,70.23333333,10.4375,116.4066667
Khanna,2020-10-26T06:30:00+05:30,0.085,16.7375,18.71,109.0066667,65.71666667,12.65,109.0066667
Khanna,2020-10-26T07:15:00+05:30,0.08,18.2,15.09,107.46,68.46666667,10.2125,107.46
Khanna,2020-10-26T07:45:00+05:30,0.12,21.3,13.26,107.4466667,68.46666667,10.4125,107.4466667
Khanna,2020-10-26T09:30:00+05:30,0.07,18.3,31.24,125.7066667,78.38333333,11.6875,125.7066667
Khanna,2020-10-26T12:15:00+05:30,0.12,15.8625,54.77,106.64,59.2,9.775,106.64
Khanna,2020-10-26T19:15:00+05:30,0.665,22.0625,26.97,311.5375,115.7333333,51.5875,311.5375
Khanna,2020-10-26T19:45:00+05:30,0.53,21.7,23.35,249.11,115.7333333,62.9625,249.11
Khanna,2020-10-26T20:00:00+05:30,0.58,22.025,20.77,249.11,118.5,3.65,249.11
Khanna,2020-10-26T20:30:00+05:30,0.19,21.425,21.13,160.4933333,121.4,20.775,160.4933333
Khanna,2020-10-26T20:45:00+05:30,0.165,20.925,22.1,160.4933333,121.4,22.05,160.4933333
Khanna,2020-10-26T22:00:00+05:30,0.1,18.8625,22.66,202.54,145.8333333,20.525,202.54
Khanna,2020-10-26T23:00:00+05:30,0.065,18.9875,21.06,162.4,146.9,31.975,162.4
Khanna,2020-10-27T00:30:00+05:30,0.185,19.25,16.8,138.42,162.7666667,25.7875,162.7666667
Khanna,2020-10-27T01:00:00+05:30,0.185,18.6625,14.85,138.42,157.5666667,26.7125,157.5666667
Khanna,2020-10-27T01:30:00+05:30,0.195,19.5625,14.73,178.8,152.1333333,27.75,178.8
Khanna,2020-10-27T03:30:00+05:30,0.2,18.95,10.75,162.8866667,156.7666667,33.3375,162.8866667
Khanna,2020-10-27T04:00:00+05:30,0.325,21.875,7.05,162.8866667,185.2,6.9875,185.2
Khanna,2020-10-27T05:15:00+05:30,0.235,25.6875,6.71,176.8533333,225.3333333,81.2625,225.3333333
Khanna,2020-10-27T06:15:00+05:30,0.235,23.925,10.23,191.64,216.8333333,98.45,216.8333333
Khanna,2020-10-27T08:00:00+05:30,0.36,26.8375,10.21,167.6266667,226,15.1875,226
Khanna,2020-10-27T11:30:00+05:30,0.26,15.9625,50.53,133.4466667,127.4666667,28.8,133.4466667
Khanna,2020-10-27T12:30:00+05:30,0.38,15.55,56.51,57.14,80.5,25.5375,80.5
Khanna,2020-10-27T13:00:00+05:30,0.45,15.975,64.33,57.14,75.21666667,28.5125,75.21666667
Khanna,2020-10-27T18:00:00+05:30,0.36,35.4375,18.39,163.8066667,87.45,23.65,163.8066667
Khanna,2020-10-27T18:30:00+05:30,0.38,41.7125,14.91,121.44,92.85,29.925,121.44
Khanna,2020-10-27T19:00:00+05:30,0.42,41.7375,12.8,121.44,124.7666667,44.95,124.7666667
Khanna,2020-10-27T19:30:00+05:30,0.465,40.05,14.91,147.44,165.6,53.275,165.6
Khanna,2020-10-27T19:45:00+05:30,0.485,37.65,17.04,147.44,165.6,56.25,165.6
Khanna,2020-10-27T20:15:00+05:30,0.53,35.4875,17.87,150.7533333,201.8333333,77.1625,201.8333333
Khanna,2020-10-27T20:30:00+05:30,0.55,37.55,14.09,150.7866667,201.8333333,77.8875,201.8333333
Khanna,2020-10-27T21:00:00+05:30,0.555,39.85,11.78,150.7866667,217.4,77.7125,217.4
Khanna,2020-10-27T21:30:00+05:30,0.565,36.45,14.21,212.99,233.6666667,95.2125,233.6666667
Khanna,2020-10-27T22:30:00+05:30,0.53,37.0375,6.05,232.76,230.4333333,53.375,232.76
Khanna,2020-10-27T23:15:00+05:30,0.505,30.3375,10.96,198.02,284.3333333,59.15,284.3333333
Khanna,2020-10-28T00:30:00+05:30,0.465,33.6875,12.04,189.1533333,306.1230769,81.3875,306.1230769
Khanna,2020-10-28T01:00:00+05:30,0.435,32.325,8.68,189.1533333,305.4461538,58.2625,305.4461538
Khanna,2020-10-28T01:30:00+05:30,0.42,32.35,6.16,196.3733333,304.7461538,43.0875,304.7461538
Khanna,2020-10-28T02:00:00+05:30,0.435,32.7,6.81,196.3733333,300.7461538,44.05,300.7461538
Khanna,2020-10-28T02:15:00+05:30,0.435,31.9125,7.05,173.4466667,285.1,45.125,285.1
Khanna,2020-10-28T02:30:00+05:30,0.415,30.7375,8.02,173.1866667,285.1,47.9,285.1
Khanna,2020-10-28T03:00:00+05:30,0.435,28.175,11.54,173.1866667,297.4,68.725,297.4
Khanna,2020-10-28T03:30:00+05:30,0.45,29.375,8.56,170.4866667,302.5,65.0625,302.5
Khanna,2020-10-28T05:45:00+05:30,0.385,26.025,5.25,197.5866667,300.6923077,28.875,300.6923077
Khanna,2020-10-28T07:00:00+05:30,0.345,25.3125,4.3,192.04,291.5,18.7,291.5
Khanna,2020-10-28T11:00:00+05:30,0.145,16.8375,55.92,173.1133333,250.9,18.1125,250.9
Khanna,2020-10-28T11:15:00+05:30,0.14,16.2875,58.17,149.7533333,217,17.1375,217
Khanna,2020-10-28T11:30:00+05:30,0.12,15.5875,60.4,149.4933333,217,18.2,217
Khanna,2020-10-28T11:45:00+05:30,0.105,15.6,61.59,149.4933333,217,18.175,217
Khanna,2020-10-28T12:30:00+05:30,0.175,15.725,67.29,151.3666667,149.9,20.1625,151.3666667
Khanna,2020-10-28T13:00:00+05:30,0.175,15.85,68.59,151.3666667,134.1666667,21.1,151.3666667
Khanna,2020-10-28T13:30:00+05:30,0.12,15.35,65.58,154.22,117.7,22.625,154.22
Khanna,2020-10-28T16:00:00+05:30,0.27,15.85,56.5,4.81,4.333333333,6.0625,56.5
Chikkamagaluru,2020-10-26T04:45:00+05:30,112.5,19.7375,35.72,41.25,22.78333333,2.7625,112.5
Chikkamagaluru,2020-10-26T05:15:00+05:30,132.5,21.35,31.99,46.82,25.75,3.025,132.5
Chikkamagaluru,2020-10-26T06:00:00+05:30,151.25,20.85,24.31,43.38,29,3.55,151.25
Chikkamagaluru,2020-10-26T06:15:00+05:30,145,21.65,22.87,43.22,29.15,2.9,145
Chikkamagaluru,2020-10-26T06:45:00+05:30,147.5,22.675,31.21,43.22,29.15,3.0125,147.5
Chikkamagaluru,2020-10-26T07:15:00+05:30,130,24.2625,38.18,47.59,37.15,2.9,130
Chikkamagaluru,2020-10-26T07:45:00+05:30,132.5,28.05,31.41,47.59,37.15,2.9875,132.5
Chikkamagaluru,2020-10-26T09:00:00+05:30,111.25,26.9875,47.44,34.93,29.85,6.2875,111.25
Chikkamagaluru,2020-10-26T09:45:00+05:30,116.25,26.775,66.97,34.69,29.83333333,3.2375,116.25
Chikkamagaluru,2020-10-26T19:15:00+05:30,152.5,20.025,76.28,65.52,51.96666667,2.9875,152.5
Chikkamagaluru,2020-10-26T19:45:00+05:30,160,20.675,71.29,65.52,51.96666667,2.8875,160
Chikkamagaluru,2020-10-26T20:00:00+05:30,152.5,20.7,68.16,73.8,43.3,4.3625,152.5
Chikkamagaluru,2020-10-26T20:30:00+05:30,188.75,21.9125,50.71,74.18,42.88333333,3.275,188.75
Chikkamagaluru,2020-10-26T21:00:00+05:30,155,21.5875,54.38,83.79,66.98333333,2.05,155
Chikkamagaluru,2020-10-26T22:00:00+05:30,145,23.325,64.37,82.99,63.5,2.075,145
Chikkamagaluru,2020-10-26T23:00:00+05:30,133.75,23.7375,73.48,72.81,59.1,1.975,133.75
Chikkamagaluru,2020-10-27T00:30:00+05:30,135,25.275,62.73,69.36,67.55,3.125,135
Chikkamagaluru,2020-10-27T01:00:00+05:30,141.25,25.9375,33.47,69.51,67.25,4.3375,141.25
Chikkamagaluru,2020-10-27T01:30:00+05:30,137.5,26.0375,32.71,69.52,67.23333333,3.2625,137.5
Chikkamagaluru,2020-10-27T03:30:00+05:30,145,26.0375,52.75,77.59,65.05,3.4375,145
Chikkamagaluru,2020-10-27T04:15:00+05:30,136.25,27.6375,28.49,79.72,54.68333333,3.0875,136.25
Chikkamagaluru,2020-10-27T05:15:00+05:30,141.25,29.2125,33.22,72.01,64.93333333,3.225,141.25
